	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	mean	stdv
199	GO:0034626	0.1483860037944753	0.9498840071869786	4	20	fatty acid elongation, polyunsaturated fatty acid	BP	1.0	1486.45	641.3506431742312
200	GO:0002052	0.1499923322253601	0.9414330386151052	5	26	positive regulation of neuroblast proliferation	BP	1.0	3788.8846153846152	3254.8685111918003
201	GO:0035721	0.1522914948755232	0.973613553587208	2	7	intraciliary retrograde transport	BP	1.0	4109.0	3967.7067143916483
202	GO:0002027	0.1592365780647425	0.9716341364714972	2	7	regulation of heart rate	BP	1.0	3172.4285714285716	2569.3835757207744
203	GO:0061077	0.1594553942011244	0.9443606715212536	4	21	chaperone-mediated protein folding	BP	1.0	1517.095238095238	910.7073600732621
204	GO:0042048	0.1615398033460716	0.9281778682584032	6	36	olfactory behavior	BP	1.0	2348.8611111111113	2111.10041280184
205	GO:0030510	0.161555172571488	0.9709600453559234	2	7	regulation of BMP signaling pathway	BP	1.0	2443.285714285714	1798.767650705474
206	GO:0030036	0.1617800882074505	0.9083635481550872	11	70	actin cytoskeleton organization	BP	1.0	4370.128571428571	3161.9563425260662
207	GO:0048193	0.1621357639619581	0.9278353702733846	6	36	Golgi vesicle transport	BP	1.0	1960.7777777777778	1325.9002415782584
208	GO:0008039	0.1625624468405363	0.927900469712982	6	34	synaptic target recognition	BP	1.0	4081.970588235294	2781.8529107021473
209	GO:0051603	0.1654848089726189	0.9535254288863078	3	13	proteolysis involved in protein catabolic process	BP	1.0	1952.7692307692307	1026.2814993832499
210	GO:0006727	0.1659113794755619	0.9415410967166484	4	20	ommochrome biosynthetic process	BP	1.0	2573.7	1323.9391640101896
211	GO:0045434	0.1673291174416149	0.9513699279935648	3	16	negative regulation of female receptivity, post-mating	BP	1.0	1396.9375	1067.177730555576
212	GO:0030431	0.1678190232362956	0.91423303818447	8	52	sleep	BP	1.0	2591.980769230769	2105.2439698778617
213	GO:0006139	0.1715113821844929	0.9679902847471652	2	7	nucleobase-containing compound metabolic process	BP	1.0	2150.285714285714	1159.5573926885963
214	GO:0001676	0.1722742560159822	0.938414478964326	4	20	long-chain fatty acid metabolic process	BP	1.0	2025.25	680.9516043743491
215	GO:0042749	0.173683475842156	0.9673262318803943	2	7	regulation of circadian sleep/wake cycle	BP	1.0	3442.5714285714284	1903.8584023835729
216	GO:0006090	0.1738556719539434	0.950030931931788	3	13	pyruvate metabolic process	BP	1.0	2406.5384615384614	936.4055347144136
217	GO:0061760	0.1748513726917585	0.9669667957494084	2	7	antifungal innate immune response	BP	1.0	2220.8571428571427	1283.8469455475745
218	GO:0034551	0.1763497192806918	0.9653936280645344	2	8	mitochondrial respiratory chain complex III assembly	BP	1.0	1308.625	825.4048911746283
219	GO:0007277	0.1771746062669263	0.9662468314082262	2	7	pole cell development	BP	1.0	3951.1428571428573	2993.3462607481106
220	GO:0006636	0.1784609257736427	0.965845368208965	2	7	unsaturated fatty acid biosynthetic process	BP	1.0	1704.0	402.97748962300255
221	GO:0043068	0.1786536390517291	0.965785047964751	2	7	positive regulation of programmed cell death	BP	1.0	2628.714285714286	1138.756679677535
222	GO:0009649	0.1791193820409971	0.947787412119824	3	13	entrainment of circadian clock	BP	1.0	4452.2307692307695	1858.4622739427991
223	GO:0007548	0.1802432451154498	0.9462042655557874	3	15	sex differentiation	BP	1.0	1819.1333333333334	1393.4274705041364
224	GO:0006154	0.1809726947876369	0.9650556176318368	2	7	adenosine catabolic process	BP	1.0	1763.4285714285713	399.95244615288135
225	GO:0046103	0.1809726947876369	0.9650556176318368	2	7	inosine biosynthetic process	BP	1.0	1763.4285714285713	399.95244615288135
226	GO:0007516	0.1818984441735877	0.9647626026739332	2	7	hemocyte development	BP	1.0	2829.0	1417.0728381319814
227	GO:0097206	0.1830895719576564	0.9643840542244	2	7	nephrocyte filtration	BP	1.0	4449.428571428572	3707.4296778666658
228	GO:0045214	0.1842899444488258	0.9149802222412788	6	35	sarcomere organization	BP	1.0	6343.228571428572	8208.212118136722
229	GO:0010862	0.184777775475249	0.9638445703869014	2	7	positive regulation of pathway-restricted SMAD protein phosphorylation	BP	1.0	2730.714285714286	812.3070697157597
230	GO:0035008	0.1849206472959117	0.9637987548178056	2	7	positive regulation of melanization defense response	BP	1.0	2442.8571428571427	961.879622490915
231	GO:0006164	0.1857410306345634	0.9635351964268756	2	7	purine nucleotide biosynthetic process	BP	1.0	2565.8571428571427	923.3122716721618
232	GO:0035313	0.1858611467112659	0.96349653886764	2	7	wound healing, spreading of epidermal cells	BP	1.0	4165.428571428572	4096.930100074684
233	GO:0006730	0.1858719851105853	0.931201463202038	4	21	one-carbon metabolic process	BP	1.0	1677.857142857143	761.0029275780173
234	GO:0019094	0.1860173876337339	0.9634462287865778	2	7	pole plasm mRNA localization	BP	1.0	2746.285714285714	418.6258862672747
235	GO:0040001	0.1861610025349349	0.963399958114363	2	7	establishment of mitotic spindle localization	BP	1.0	5030.285714285715	3946.3284822472547
236	GO:0007158	0.1861811794793497	0.963393455379387	2	7	neuron cell-cell adhesion	BP	1.0	4676.0	1520.6122826959258
237	GO:0046011	0.1861853015218849	0.9633921268441228	2	7	regulation of oskar mRNA translation	BP	1.0	3539.5714285714284	815.8261119245689
238	GO:0033617	0.1886605233799913	0.9412402913740104	3	18	mitochondrial cytochrome c oxidase assembly	BP	1.0	786.8888888888889	308.24050654731155
239	GO:0030497	0.1931371876433143	0.9270897825444868	4	22	fatty acid elongation	BP	1.0	1487.1363636363637	617.0029685691476
240	GO:0006614	0.1955093273767181	0.959036716900499	2	8	SRP-dependent cotranslational protein targeting to membrane	BP	1.0	1693.5	790.4911447954366
241	GO:0007264	0.2036432166473081	0.9218615492202712	4	21	small GTPase mediated signal transduction	BP	1.0	3400.7619047619046	2395.2152285190796
242	GO:0007391	0.2116473777684486	0.8642516027182248	14	99	dorsal closure	BP	1.0	3755.373737373737	2544.1403921693964
243	GO:0006302	0.2122802511093215	0.9059728881011222	5	29	double-strand break repair	BP	1.0	2891.9655172413795	1670.452684521394
244	GO:0071333	0.2123233207105776	0.9530827358831122	2	8	cellular response to glucose stimulus	BP	1.0	2701.125	1259.6623989684697
245	GO:0042761	0.2128869673325412	0.9161253709455882	4	23	very long-chain fatty acid biosynthetic process	BP	1.0	1443.5652173913043	610.0025535290072
246	GO:0016339	0.2135264789119672	0.9157724377850271	4	23	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	BP	1.0	5797.95652173913	4546.6483831333135
247	GO:0007605	0.2144268187883836	0.8744539986811087	10	67	sensory perception of sound	BP	1.0	4530.910447761194	3480.368764692766
248	GO:0045132	0.2160357817193042	0.951720970881408	2	8	meiotic chromosome segregation	BP	1.0	2754.375	1183.1598515733197
249	GO:0008062	0.2166544339453616	0.9514923868386028	2	8	eclosion rhythm	BP	1.0	2759.375	1429.1235896083306
250	GO:0031573	0.2167976478919251	0.951439403669627	2	8	mitotic intra-S DNA damage checkpoint signaling	BP	1.0	1902.625	1078.1457389309667
251	GO:0006641	0.2180632582223277	0.950970078462796	2	8	triglyceride metabolic process	BP	1.0	2042.625	652.9163303019767
252	GO:0030032	0.2184348726942351	0.950831896843591	2	8	lamellipodium assembly	BP	1.0	2108.375	746.9402481959316
253	GO:0033539	0.2184712310602898	0.9508183681302222	2	8	fatty acid beta-oxidation using acyl-CoA dehydrogenase	BP	1.0	1544.0	335.94530804879537
254	GO:0045467	0.2192716773157451	0.9281033957459884	3	15	R7 cell development	BP	1.0	4945.866666666667	3077.6583060646753
255	GO:0006207	0.219457890628662	0.9504506144656312	2	8	'de novo' pyrimidine nucleobase biosynthetic process	BP	1.0	2518.25	1837.481615554289
256	GO:0016558	0.2197730782633009	0.9503328821741416	2	8	protein import into peroxisome matrix	BP	1.0	2152.125	1065.3068146665541
257	GO:0035001	0.2215443060875283	0.9496689894158696	2	8	dorsal trunk growth, open tracheal system	BP	1.0	4137.0	3067.7255825774246
258	GO:0006883	0.2226356661920547	0.9492579937497548	2	8	cellular sodium ion homeostasis	BP	1.0	3712.125	3276.363244418268
259	GO:0030007	0.2226356661920547	0.9492579937497548	2	8	cellular potassium ion homeostasis	BP	1.0	3712.125	3276.363244418268
260	GO:0036376	0.2226356661920547	0.9492579937497548	2	8	sodium ion export across plasma membrane	BP	1.0	3712.125	3276.363244418268
261	GO:0140861	0.2232440015356759	0.9261541236816754	3	15	DNA repair-dependent chromatin remodeling	BP	1.0	2954.2	3112.7650130818843
262	GO:0007280	0.2234410976607946	0.9106039340154252	4	22	pole cell migration	BP	1.0	2828.7272727272725	1637.9142552154603
263	GO:0045747	0.2253231090192767	0.8890204965237948	6	37	positive regulation of Notch signaling pathway	BP	1.0	2849.324324324324	1826.8153807526016
264	GO:0008584	0.2257640238230282	0.9480717232743678	2	8	male gonad development	BP	1.0	3264.0	1562.1231545560036
265	GO:0006629	0.2262224512068472	0.8810108273727523	7	46	lipid metabolic process	BP	1.0	1768.0434782608695	922.3661433820448
266	GO:1902692	0.2268855817053566	0.9243499893605662	3	15	regulation of neuroblast proliferation	BP	1.0	4195.466666666666	3582.804932203569
267	GO:0035290	0.2288958319534854	0.9468720221548782	2	8	trunk segmentation	BP	1.0	2544.25	640.1206429260035
268	GO:0048526	0.2289969909509851	0.946833068960141	2	8	imaginal disc-derived wing expansion	BP	1.0	2786.875	1344.1615823162779
269	GO:0008643	0.2344998536962224	0.9205247819330328	3	15	carbohydrate transport	BP	1.0	1755.9333333333334	348.38512533625135
270	GO:0000447	0.2345692859048098	0.9423614641808412	2	10	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.0	1170.5	724.3721764397084
271	GO:0035725	0.2348283707470366	0.864007693565311	9	60	sodium ion transmembrane transport	BP	1.0	2653.883333333333	1719.924330619099
272	GO:0033674	0.2350694843143694	0.9039878297302048	4	22	positive regulation of kinase activity	BP	1.0	4450.181818181818	2228.6677968598933
273	GO:0046949	0.2396845880626518	0.917879267725008	3	15	fatty-acyl-CoA biosynthetic process	BP	1.0	1866.9333333333334	308.813097016446
274	GO:0017085	0.2402295740511594	0.917599270405302	3	15	response to insecticide	BP	1.0	3449.266666666667	1627.1497971060387
275	GO:0009953	0.2408314102305171	0.8786602408330139	6	38	dorsal/ventral pattern formation	BP	1.0	2812.3947368421054	1700.8615237961594
276	GO:0035011	0.2411158994113547	0.8880213834714805	5	30	melanotic encapsulation of foreign target	BP	1.0	3570.266666666667	2907.5426042545887
277	GO:0007015	0.2421862809715275	0.8538897059674406	10	70	actin filament organization	BP	1.0	4196.628571428571	3976.4926152557705
278	GO:0009617	0.2451908998287046	0.8831333449263458	5	42	response to bacterium	BP	1.0	896.8809523809524	750.0620673486185
279	GO:0046843	0.2482246801223565	0.8594606411718051	8	54	dorsal appendage formation	BP	1.0	3404.1666666666665	2246.5118950151245
280	GO:0007064	0.2490822814410617	0.9374324346563992	2	9	mitotic sister chromatid cohesion	BP	1.0	3288.0	1770.1140578442335
281	GO:0030162	0.2500894080016358	0.9370102721657008	2	9	regulation of proteolysis	BP	1.0	2779.777777777778	1487.1696292531124
282	GO:0007110	0.2543221436987126	0.9095498417067648	3	16	meiosis I cytokinesis	BP	1.0	2993.75	1395.7042353235158
283	GO:1904059	0.2556140479650977	0.9346717813006924	2	9	regulation of locomotor rhythm	BP	1.0	2723.3333333333335	1578.7483086997188
284	GO:0046662	0.2563621633670255	0.9331952738381328	2	10	regulation of oviposition	BP	1.0	1725.7	1120.9536163463679
285	GO:0016311	0.2568734704138614	0.8676699691220815	6	39	dephosphorylation	BP	1.0	1933.6153846153845	868.8098436244252
286	GO:0035002	0.2572692132178914	0.890095943767109	4	24	liquid clearance, open tracheal system	BP	1.0	2674.875	2285.2605852962006
287	GO:0030148	0.2586867951478974	0.8888772541050438	4	25	sphingolipid biosynthetic process	BP	1.0	1478.92	655.7326235593285
288	GO:0031297	0.2587789028249702	0.9333148369470092	2	9	replication fork processing	BP	1.0	3117.4444444444443	1797.5360982999364
289	GO:0006955	0.2600703355145191	0.8755964116343906	5	31	immune response	BP	1.0	2310.6774193548385	1367.4743233326121
290	GO:0018345	0.2613078903122751	0.8876419952267512	4	24	protein palmitoylation	BP	1.0	2045.8333333333333	1308.0444267004934
291	GO:0016333	0.2621106916800507	0.9318726780388416	2	9	morphogenesis of follicular epithelium	BP	1.0	3395.5555555555557	1680.1148843728984
292	GO:0060361	0.2646024844739876	0.9307849568947124	2	9	flight	BP	1.0	7704.222222222223	8887.771558942693
293	GO:0014067	0.2670880491261704	0.929692144125399	2	9	negative regulation of phosphatidylinositol 3-kinase signaling	BP	1.0	2779.5555555555557	1493.1063154162207
294	GO:0045824	0.2689300317953761	0.8825835506604853	4	25	negative regulation of innate immune response	BP	1.0	3248.68	3143.1061161850707
295	GO:0002804	0.2701735714286081	0.9283246896783288	2	9	positive regulation of antifungal peptide production	BP	1.0	2347.777777777778	1101.3047592921346
296	GO:0045187	0.2728646517818184	0.8994231919349063	3	16	regulation of circadian sleep/wake cycle, sleep	BP	1.0	3346.375	1257.8530257446614
297	GO:0019731	0.2736134835246859	0.8960443016909023	3	22	antibacterial humoral response	BP	1.0	1217.9545454545455	1359.5139999704684
298	GO:0042060	0.2743509086783372	0.8342950045622068	9	64	wound healing	BP	1.0	3103.1875	2934.572082705373
299	GO:0048148	0.2744965164581728	0.9263885677957642	2	9	behavioral response to cocaine	BP	1.0	2950.4444444444443	903.889879122588
300	GO:0007394	0.2745513579417266	0.9263638538518932	2	9	dorsal closure, elongation of leading edge cells	BP	1.0	2828.3333333333335	1105.2004343104468
301	GO:0006997	0.2750606151362364	0.926134178509928	2	9	nucleus organization	BP	1.0	6659.111111111111	8516.252807223564
302	GO:1902476	0.2779752708945568	0.8773164276407119	4	24	chloride transmembrane transport	BP	1.0	3306.5416666666665	1296.388476343886
303	GO:0035006	0.2817513083735018	0.8937436080309303	3	17	melanization defense response	BP	1.0	2534.823529411765	2486.799011138477
304	GO:0071230	0.2874897628896255	0.9179514843877846	2	11	cellular response to amino acid stimulus	BP	1.0	1932.090909090909	1929.2716691937708
305	GO:0009880	0.2880831921641487	0.870899694409497	4	24	embryonic pattern specification	BP	1.0	3607.4583333333335	2012.6984990961482
306	GO:0007520	0.2909367736452295	0.8546589529601469	5	32	myoblast fusion	BP	1.0	4628.8125	7453.563914487066
307	GO:0007552	0.2921560685366557	0.853030098321186	5	35	metamorphosis	BP	1.0	2636.9714285714285	1844.1634493057013
308	GO:0007602	0.2926390613793412	0.8336045330957005	7	48	phototransduction	BP	1.0	3036.1666666666665	2106.79449770393
309	GO:0007443	0.2933874779763964	0.8529739911681222	5	32	Malpighian tubule morphogenesis	BP	1.0	4134.25	2359.896184157261
310	GO:0006891	0.2940683589480284	0.8666287258740707	4	25	intra-Golgi vesicle-mediated transport	BP	1.0	2416.92	1059.4257659694708
311	GO:0046847	0.294468213192462	0.9157136334238772	2	10	filopodium assembly	BP	1.0	4566.4	2331.9241925928895
312	GO:0097150	0.2946931108837818	0.9156049304758492	2	10	neuronal stem cell population maintenance	BP	1.0	3679.4	2893.2209110263257
313	GO:0090502	0.2980931400088081	0.9139535942549444	2	10	RNA phosphodiester bond hydrolysis, endonucleolytic	BP	1.0	2027.1	1340.460849857242
314	GO:0006821	0.2986646927943973	0.8839060147818851	3	17	chloride transport	BP	1.0	3405.8823529411766	1585.1961052316278
315	GO:0016331	0.298673311254501	0.9136703238924028	2	10	morphogenesis of embryonic epithelium	BP	1.0	4077.2	2551.334544899982
316	GO:0043248	0.2994040920857184	0.9121419025268724	2	11	proteasome assembly	BP	1.0	1757.3636363636363	1485.209643771011
317	GO:0042542	0.2995058446701257	0.9132630768679488	2	10	response to hydrogen peroxide	BP	1.0	1771.5	671.092579306313
318	GO:0007362	0.2996671845748514	0.883311965670426	3	17	terminal region determination	BP	1.0	3959.3529411764707	2229.839322651812
319	GO:0042675	0.3030709995912652	0.9115089831847296	2	10	compound eye cone cell differentiation	BP	1.0	5277.8	4079.382203226366
320	GO:0043966	0.3032993881427245	0.9113960527395631	2	10	histone H3 acetylation	BP	1.0	2690.3	2165.654545397303
321	GO:0000302	0.3044109994997894	0.9096454173738484	2	11	response to reactive oxygen species	BP	1.0	1654.909090909091	1091.7141196340115
322	GO:0033314	0.3051834699428927	0.9104618585058768	2	10	mitotic DNA replication checkpoint signaling	BP	1.0	3035.8	2070.4449183689962
323	GO:0018216	0.3054147896461721	0.9103468447870442	2	10	peptidyl-arginine methylation	BP	1.0	1948.2	897.8367112120111
324	GO:0040040	0.3058563921439133	0.8796172538370862	3	17	thermosensory behavior	BP	1.0	4279.176470588235	2777.3611520394916
325	GO:0006013	0.3113150858137909	0.907389686236724	2	10	mannose metabolic process	BP	1.0	3087.9	1148.559397680416
326	GO:0000712	0.3126670221900325	0.9054574383607948	2	11	resolution of meiotic recombination intermediates	BP	1.0	2182.5454545454545	1444.842386096545
