category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr
GO:0007474	0.9505559767440507	0.13045278806680338	3	54	imaginal disc-derived wing vein specification	BP	1.0
GO:0008344	0.9511402691396071	0.12910362396335004	3	55	adult locomotory behavior	BP	1.0
GO:0007165	0.9518227588219383	0.08561239607295926	11	150	signal transduction	BP	1.0
GO:0007420	0.9519944773159243	0.14925686774265406	2	41	brain development	BP	1.0
GO:0007283	0.9528972749804109	0.08824885769589806	9	131	spermatogenesis	BP	1.0
GO:0006406	0.9563708838627283	0.18841184510925618	1	28	mRNA export from nucleus	BP	1.0
GO:0007274	0.9564176068156256	0.11741029538296256	3	57	neuromuscular synaptic transmission	BP	1.0
GO:0051276	0.9568742497382141	0.1363778716070803	2	47	chromosome organization	BP	1.0
GO:0007018	0.9574178735570364	0.10343652866680436	4	76	microtubule-based movement	BP	1.0
GO:0006260	0.9577352120016649	0.18432845908461387	1	27	DNA replication	BP	1.0
GO:0007623	0.9603671382865793	0.12783058229207603	2	44	circadian rhythm	BP	1.0
GO:0006606	0.9610394716811105	0.126096431762875	2	44	protein import into nucleus	BP	1.0
GO:0008407	0.9610636335923125	0.12615440165011227	2	43	chaeta morphogenesis	BP	1.0
GO:0007005	0.9637064360268249	0.1190306594693975	2	45	mitochondrion organization	BP	1.0
GO:0046627	0.9643233741008049	0.16214852932960233	1	28	negative regulation of insulin receptor signaling pathway	BP	1.0
GO:0034220	0.9650158609859486	0.15951422286739048	1	29	ion transmembrane transport	BP	1.0
GO:0051321	0.9659342045531761	0.15660665355731743	1	28	meiotic cell cycle	BP	1.0
GO:0036335	0.9672792869907106	0.15166044297660353	1	29	intestinal stem cell homeostasis	BP	1.0
GO:0042981	0.967906862912792	0.14945316001807651	1	29	regulation of apoptotic process	BP	1.0
GO:0030307	0.9683973054387087	0.1474846665267597	1	30	positive regulation of cell growth	BP	1.0
GO:0007614	0.968598138689784	0.14700634984399205	1	29	short-term memory	BP	1.0
GO:0007411	0.9689594517830584	0.05646231809491502	12	166	axon guidance	BP	1.0
GO:0071456	0.970182878241469	0.14110501523155522	1	30	cellular response to hypoxia	BP	1.0
GO:0003341	0.9726276814815096	0.13197346823728634	1	31	cilium movement	BP	1.0
GO:0006508	0.9729357216991152	0.03968733649502598	35	441	proteolysis	BP	1.0
GO:0007528	0.9729702578893794	0.09364810090391434	2	47	neuromuscular junction development	BP	1.0
GO:0042147	0.973938621713573	0.1270948028000424	1	31	retrograde transport, endosome to Golgi	BP	1.0
GO:0046777	0.9741862449692715	0.1261653046351529	1	31	protein autophosphorylation	BP	1.0
GO:0042059	0.9746524132550275	0.12440840363102873	1	31	negative regulation of epidermal growth factor receptor signaling pathway	BP	1.0
GO:0016197	0.9778992492678337	0.11156169490846524	1	33	endosomal transport	BP	1.0
GO:0040003	0.9788614675322993	0.04300411746086501	9	165	chitin-based cuticle development	BP	1.0
GO:0022416	0.9795402534769139	0.07443242834543722	2	49	chaeta development	BP	1.0
GO:0007269	0.9805769844645453	0.07118597845734007	2	51	neurotransmitter secretion	BP	1.0
GO:0030261	0.9807222226417263	0.070576830466135	2	54	chromosome condensation	BP	1.0
GO:0007606	0.9813211217788307	0.050785666304382894	4	99	sensory perception of chemical stimulus	BP	1.0
GO:0030433	0.9829484896570048	0.09080902365575814	1	35	ubiquitin-dependent ERAD pathway	BP	1.0
GO:0007399	0.9840396587909891	0.044610796736203266	4	82	nervous system development	BP	1.0
GO:0035332	0.9849600909742792	0.08222813850033299	1	35	positive regulation of hippo signaling	BP	1.0
GO:0045089	0.9854594655797524	0.07983637444603436	1	37	positive regulation of innate immune response	BP	1.0
GO:0043065	0.9859909576624137	0.07750539312820584	1	37	positive regulation of apoptotic process	BP	1.0
GO:0006366	0.9860912977923928	0.0767024189815805	1	41	transcription by RNA polymerase II	BP	1.0
GO:0008355	0.9864013956814651	0.07579219497708592	1	36	olfactory learning	BP	1.0
GO:0051124	0.9868580506293603	0.07375489995335968	1	36	synaptic assembly at neuromuscular junction	BP	1.0
GO:0007186	0.987979977303668	0.026928184958754174	8	139	G protein-coupled receptor signaling pathway	BP	1.0
GO:0006914	0.9884887782570072	0.04589189838813677	2	55	autophagy	BP	1.0
GO:0006468	0.9885787893723192	0.02217607569371894	13	197	protein phosphorylation	BP	1.0
GO:0008360	0.9902015627129371	0.058017350190367134	1	39	regulation of cell shape	BP	1.0
GO:0007291	0.990215004650196	0.039925831462899776	2	58	sperm individualization	BP	1.0
GO:0006338	0.9905505415414474	0.031919064298604	3	75	chromatin remodeling	BP	1.0
GO:0045887	0.9915918231332832	0.05117599601383764	1	40	positive regulation of synaptic assembly at neuromuscular junction	BP	1.0
GO:0007476	0.9922316752082055	0.019016917714514338	7	129	imaginal disc-derived wing morphogenesis	BP	1.0
GO:0045793	0.9926292979786638	0.04590280565864834	1	41	positive regulation of cell size	BP	1.0
GO:0042391	0.9937053949480854	0.04022845019577598	1	43	regulation of membrane potential	BP	1.0
GO:0016322	0.9938903229604938	0.03925250670932535	1	43	neuron remodeling	BP	1.0
GO:0090090	0.9944008231877823	0.03652570388900669	1	43	negative regulation of canonical Wnt signaling pathway	BP	1.0
GO:0009593	0.9961806047762605	0.02648094608086744	1	46	detection of chemical stimulus	BP	1.0
GO:0043547	0.997293994364691	0.019754679780670678	1	49	positive regulation of GTPase activity	BP	1.0
GO:0045893	0.9976777634601046	0.0067262490860244715	6	133	positive regulation of DNA-templated transcription	BP	1.0
GO:0010468	0.9977308197807728	0.007882543925961731	4	104	regulation of gene expression	BP	1.0
GO:0045892	0.9980398384446205	0.005763502292192844	6	133	negative regulation of DNA-templated transcription	BP	1.0
GO:0043087	0.9983120789333482	0.013172581061851369	1	53	regulation of GTPase activity	BP	1.0
GO:0006470	0.9983508747180407	0.0068158895839921674	3	91	protein dephosphorylation	BP	1.0
GO:0007218	0.9983625741018041	0.012765180512590877	1	59	neuropeptide signaling pathway	BP	1.0
GO:0016567	0.9985660186576193	0.0046828895373788315	5	127	protein ubiquitination	BP	1.0
GO:0018105	0.998650851101935	0.010840043108336316	1	56	peptidyl-serine phosphorylation	BP	1.0
GO:0048813	0.9990486158032056	0.003586069673149372	4	111	dendrite morphogenesis	BP	1.0
GO:0031146	0.9991723006469034	0.00707099466694655	1	62	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	BP	1.0
GO:0043161	0.9993968550242126	0.0027428836147098887	3	105	proteasome-mediated ubiquitin-dependent protein catabolic process	BP	1.0
GO:0000381	0.9994958776759871	0.0029411620570176863	2	87	regulation of alternative mRNA splicing, via spliceosome	BP	1.0
GO:0050911	0.9997802613046303	0.002189063063582534	1	73	detection of chemical stimulus involved in sensory perception of smell	BP	1.0
GO:0000398	0.9998144016822094	0.0005693652298430034	8	201	mRNA splicing, via spliceosome	BP	1.0
GO:0006355	0.9999080599201126	0.00023366970930549627	14	282	regulation of DNA-templated transcription	BP	1.0
GO:0006412	0.9999328631893029	0.00022773463706114692	7	433	translation	BP	1.0
GO:0000209	0.9999502846315207	0.0005738425866846687	1	87	protein polyubiquitination	BP	1.0
GO:0001745	0.9999810023429994	0.0002394428347808633	1	91	compound eye morphogenesis	BP	1.0
GO:0006511	0.9999977394228128	3.354134974704372e-05	1	116	ubiquitin-dependent protein catabolic process	BP	1.0
GO:0045944	0.9999978204847363	6.715353655104976e-06	13	317	positive regulation of transcription by RNA polymerase II	BP	1.0
GO:0006357	0.9999999981166211	5.082037210816186e-09	30	641	regulation of transcription by RNA polymerase II	BP	1.0
GO:0060259	0.9999999999700231	0.7865507078515325	0	2	regulation of feeding behavior	BP	1.0
GO:0007270	0.9999999999800271	0.615294683114588	0	4	neuron-neuron synaptic transmission	BP	1.0
GO:0035191	0.9999999999810035	0.6225147974819597	0	4	nuclear axial expansion	BP	1.0
GO:0060288	0.9999999999810035	0.6225147974819597	0	4	formation of a compartment boundary	BP	1.0
GO:0035177	0.9999999999883646	0.9283972183371815	0	1	larval foraging behavior	BP	1.0
GO:1990255	0.999999999988862	0.6152946831147068	0	4	subsynaptic reticulum organization	BP	1.0
GO:0001964	0.9999999999888638	0.615294683114705	0	4	startle response	BP	1.0
GO:0035278	0.9999999999892234	0.7852460061601179	0	2	miRNA-mediated gene silencing by inhibition of translation	BP	1.0
GO:0007621	0.9999999999965293	0.7465240005421672	0	4	negative regulation of female receptivity	BP	1.0
GO:0007635	0.9999999999995361	0.6345723394768855	0	4	chemosensory behavior	BP	1.0
GO:0000002	1.0	0.5252769360170985	0	6	mitochondrial genome maintenance	BP	1.0
GO:0000022	1.0	0.5269282411318601	0	6	mitotic spindle elongation	BP	1.0
GO:0000028	1.0	0.22877139252354503	0	17	ribosomal small subunit assembly	BP	1.0
GO:0000054	1.0	0.5663830142693249	0	5	ribosomal subunit export from nucleus	BP	1.0
GO:0000077	1.0	0.15249931378375017	0	16	DNA damage checkpoint signaling	BP	1.0
GO:0000079	1.0	0.16703009195747795	0	15	regulation of cyclin-dependent protein serine/threonine kinase activity	BP	1.0
GO:0000082	1.0	0.3072495132834042	0	10	G1/S transition of mitotic cell cycle	BP	1.0
GO:0000165	1.0	0.19599043474468694	0	14	MAPK cascade	BP	1.0
GO:0000184	1.0	0.09059077429712249	0	20	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	BP	1.0
GO:0000245	1.0	0.30850504925327055	0	10	spliceosomal complex assembly	BP	1.0
GO:0000266	1.0	0.36204359255348856	0	9	mitochondrial fission	BP	1.0
GO:0000288	1.0	0.39217162399054895	0	8	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	BP	1.0
GO:0000289	1.0	0.29795156735452105	0	10	nuclear-transcribed mRNA poly(A) tail shortening	BP	1.0
GO:0000338	1.0	0.28919949117680327	0	11	protein deneddylation	BP	1.0
GO:0000380	1.0	0.5622348698787689	0	5	alternative mRNA splicing, via spliceosome	BP	1.0
GO:0000413	1.0	0.10603507387540767	0	21	protein peptidyl-prolyl isomerization	BP	1.0
GO:0000460	1.0	0.33066825504751984	0	10	maturation of 5.8S rRNA	BP	1.0
GO:0000463	1.0	0.23764863192173075	0	13	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.0
GO:0000470	1.0	0.2209363560981673	0	14	maturation of LSU-rRNA	BP	1.0
GO:0000492	1.0	0.5074739409749652	0	6	box C/D snoRNP assembly	BP	1.0
GO:0000727	1.0	0.17226947383741434	0	15	double-strand break repair via break-induced replication	BP	1.0
GO:0000956	1.0	0.3281398529629852	0	10	nuclear-transcribed mRNA catabolic process	BP	1.0
GO:0001111	1.0	0.3979552574626732	0	8	RNA polymerase II promoter clearance	BP	1.0
GO:0001113	1.0	0.3970748656154029	0	8	transcription open complex formation at RNA polymerase II promoter	BP	1.0
GO:0001178	1.0	0.41538572057394224	0	8	regulation of transcriptional start site selection at RNA polymerase II promoter	BP	1.0
GO:0001555	1.0	0.5475887263176895	0	5	oocyte growth	BP	1.0
GO:0001558	1.0	0.21492731629488157	0	13	regulation of cell growth	BP	1.0
GO:0001578	1.0	0.22886731737618557	0	13	microtubule bundle formation	BP	1.0
GO:0001709	1.0	0.21914333575505504	0	13	cell fate determination	BP	1.0
GO:0001752	1.0	0.26295601673620983	0	11	compound eye photoreceptor fate commitment	BP	1.0
GO:0001754	1.0	0.6017286612314938	0	5	eye photoreceptor cell differentiation	BP	1.0
GO:0001764	1.0	0.29685433937613953	0	10	neuron migration	BP	1.0
GO:0001933	1.0	0.2996409389752862	0	10	negative regulation of protein phosphorylation	BP	1.0
GO:0001934	1.0	0.14850274391574986	0	16	positive regulation of protein phosphorylation	BP	1.0
GO:0002028	1.0	0.4833815059980792	0	6	regulation of sodium ion transport	BP	1.0
GO:0002092	1.0	0.5450581242952716	0	5	positive regulation of receptor internalization	BP	1.0
GO:0002118	1.0	0.4835887770482678	0	6	aggressive behavior	BP	1.0
GO:0002164	1.0	0.3180188014049618	0	10	larval development	BP	1.0
GO:0002181	1.0	0.00014857552485086036	0	99	cytoplasmic translation	BP	1.0
GO:0002224	1.0	0.5449294116966646	0	5	toll-like receptor signaling pathway	BP	1.0
GO:0002230	1.0	0.24149309163274557	0	12	positive regulation of defense response to virus by host	BP	1.0
GO:0002376	1.0	0.5549651443406178	0	8	immune system process	BP	1.0
GO:0003401	1.0	0.5449294117045944	0	5	axis elongation	BP	1.0
GO:0006024	1.0	0.48771077212976827	0	6	glycosaminoglycan biosynthetic process	BP	1.0
GO:0006044	1.0	0.3435362940330962	0	9	N-acetylglucosamine metabolic process	BP	1.0
GO:0006066	1.0	0.5733791334503175	0	5	alcohol metabolic process	BP	1.0
GO:0006072	1.0	0.43147001808412955	0	7	glycerol-3-phosphate metabolic process	BP	1.0
GO:0006102	1.0	0.43391621255477486	0	7	isocitrate metabolic process	BP	1.0
GO:0006116	1.0	0.5501151604603703	0	5	NADH oxidation	BP	1.0
GO:0006144	1.0	0.5792263418990308	0	5	purine nucleobase metabolic process	BP	1.0
GO:0006165	1.0	0.5982778016158798	0	5	nucleoside diphosphate phosphorylation	BP	1.0
GO:0006166	1.0	0.5085705524882084	0	6	purine ribonucleoside salvage	BP	1.0
GO:0006241	1.0	0.584757980718261	0	5	CTP biosynthetic process	BP	1.0
GO:0006264	1.0	0.5796737777406167	0	5	mitochondrial DNA replication	BP	1.0
GO:0006268	1.0	0.2751545123052492	0	11	DNA unwinding involved in DNA replication	BP	1.0
GO:0006271	1.0	0.5050313963457996	0	6	DNA strand elongation involved in DNA replication	BP	1.0
GO:0006284	1.0	0.4430868190668554	0	7	base-excision repair	BP	1.0
GO:0006298	1.0	0.2742070115496093	0	11	mismatch repair	BP	1.0
GO:0006301	1.0	0.5156373690841136	0	6	postreplication repair	BP	1.0
GO:0006334	1.0	3.3865151817341754e-05	0	125	nucleosome assembly	BP	1.0
GO:0006335	1.0	0.43226363081404334	0	7	DNA replication-dependent chromatin assembly	BP	1.0
GO:0006351	1.0	0.2652131176258545	0	12	DNA-templated transcription	BP	1.0
GO:0006352	1.0	0.3186128579530084	0	10	DNA-templated transcription initiation	BP	1.0
GO:0006360	1.0	0.3306466912381011	0	12	transcription by RNA polymerase I	BP	1.0
GO:0006367	1.0	0.008349090254048107	0	44	transcription initiation at RNA polymerase II promoter	BP	1.0
GO:0006369	1.0	0.5595249047221853	0	5	termination of RNA polymerase II transcription	BP	1.0
GO:0006376	1.0	0.43123231967877657	0	7	mRNA splice site selection	BP	1.0
GO:0006378	1.0	0.10386079533870263	0	19	mRNA polyadenylation	BP	1.0
GO:0006384	1.0	0.5246555775765069	0	6	transcription initiation at RNA polymerase III promoter	BP	1.0
GO:0006388	1.0	0.49834464635960424	0	6	tRNA splicing, via endonucleolytic cleavage and ligation	BP	1.0
GO:0006397	1.0	0.13532437995872415	0	19	mRNA processing	BP	1.0
GO:0006398	1.0	0.42531225664191913	0	8	mRNA 3'-end processing by stem-loop binding and cleavage	BP	1.0
GO:0006401	1.0	0.44798275534912496	0	7	RNA catabolic process	BP	1.0
GO:0006405	1.0	0.21108168589620968	0	13	RNA export from nucleus	BP	1.0
GO:0006414	1.0	0.20017193118442259	0	14	translational elongation	BP	1.0
GO:0006446	1.0	0.3068834786167231	0	10	regulation of translational initiation	BP	1.0
GO:0006469	1.0	0.4986222623672769	0	6	negative regulation of protein kinase activity	BP	1.0
GO:0006509	1.0	0.3524298196845645	0	9	membrane protein ectodomain proteolysis	BP	1.0
GO:0006513	1.0	0.3838193035173971	0	8	protein monoubiquitination	BP	1.0
GO:0006515	1.0	0.563171619941327	0	5	protein quality control for misfolded or incompletely synthesized proteins	BP	1.0
GO:0006518	1.0	0.483765685226925	0	6	peptide metabolic process	BP	1.0
GO:0006583	1.0	0.5503974475066633	0	5	melanin biosynthetic process from tyrosine	BP	1.0
GO:0006607	1.0	0.18483742104852502	0	14	NLS-bearing protein import into nucleus	BP	1.0
GO:0006611	1.0	0.2410520892718274	0	12	protein export from nucleus	BP	1.0
GO:0006622	1.0	0.5453134227932627	0	5	protein targeting to lysosome	BP	1.0
GO:0006623	1.0	0.30426628980480425	0	10	protein targeting to vacuole	BP	1.0
GO:0006626	1.0	0.39810206321394354	0	8	protein targeting to mitochondrion	BP	1.0
GO:0006627	1.0	0.5758807654143785	0	5	protein processing involved in protein targeting to mitochondrion	BP	1.0
GO:0006642	1.0	0.5459351424073898	0	5	triglyceride mobilization	BP	1.0
GO:0006654	1.0	0.484866399183201	0	6	phosphatidic acid biosynthetic process	BP	1.0
GO:0006688	1.0	0.38309154733268413	0	8	glycosphingolipid biosynthetic process	BP	1.0
GO:0006777	1.0	0.4870196634452089	0	6	Mo-molybdopterin cofactor biosynthetic process	BP	1.0
GO:0006807	1.0	0.4836552387738134	0	6	nitrogen compound metabolic process	BP	1.0
GO:0006829	1.0	0.5449294117125242	0	5	zinc ion transport	BP	1.0
GO:0006878	1.0	0.5095897350966379	0	6	cellular copper ion homeostasis	BP	1.0
GO:0006879	1.0	0.26426017947759445	0	12	cellular iron ion homeostasis	BP	1.0
GO:0006892	1.0	0.6092863067666378	0	5	post-Golgi vesicle-mediated transport	BP	1.0
GO:0006893	1.0	0.2968991955118401	0	10	Golgi to plasma membrane transport	BP	1.0
GO:0006896	1.0	0.45594822866349366	0	7	Golgi to vacuole transport	BP	1.0
GO:0006900	1.0	0.5092125333923392	0	6	vesicle budding from membrane	BP	1.0
GO:0006904	1.0	0.19480180625647045	0	15	vesicle docking involved in exocytosis	BP	1.0
GO:0006911	1.0	0.4361641326346255	0	7	phagocytosis, engulfment	BP	1.0
GO:0006919	1.0	0.2281902840591241	0	13	activation of cysteine-type endopeptidase activity involved in apoptotic process	BP	1.0
GO:0006995	1.0	0.5787810532596216	0	5	cellular response to nitrogen starvation	BP	1.0
GO:0006999	1.0	0.3379498078398078	0	9	nuclear pore organization	BP	1.0
GO:0007017	1.0	0.3172692577336405	0	11	microtubule-based process	BP	1.0
GO:0007019	1.0	0.4826050384411326	0	6	microtubule depolymerization	BP	1.0
GO:0007021	1.0	0.4311361216341122	0	8	tubulin complex assembly	BP	1.0
GO:0007023	1.0	0.5255541243260397	0	6	post-chaperonin tubulin folding pathway	BP	1.0
GO:0007026	1.0	0.2432512081728439	0	12	negative regulation of microtubule depolymerization	BP	1.0
GO:0007032	1.0	0.07812955865018816	0	21	endosome organization	BP	1.0
GO:0007041	1.0	0.3352075143516411	0	9	lysosomal transport	BP	1.0
GO:0007043	1.0	0.5214672682077849	0	6	cell-cell junction assembly	BP	1.0
GO:0007056	1.0	0.44354495888204976	0	7	spindle assembly involved in female meiosis	BP	1.0
GO:0007060	1.0	0.2691197877640883	0	11	male meiosis chromosome segregation	BP	1.0
GO:0007065	1.0	0.5587778803948094	0	5	male meiosis sister chromatid cohesion	BP	1.0
GO:0007095	1.0	0.3190347490212115	0	10	mitotic G2 DNA damage checkpoint signaling	BP	1.0
GO:0007096	1.0	0.3868425219913127	0	8	regulation of exit from mitosis	BP	1.0
GO:0007099	1.0	0.05527545698304415	0	26	centriole replication	BP	1.0
GO:0007130	1.0	0.5189337773578633	0	6	synaptonemal complex assembly	BP	1.0
GO:0007141	1.0	0.2714850769381325	0	11	male meiosis I	BP	1.0
GO:0007190	1.0	0.5449294116966646	0	5	activation of adenylate cyclase activity	BP	1.0
GO:0007204	1.0	0.4305746237696169	0	8	positive regulation of cytosolic calcium ion concentration	BP	1.0
GO:0007205	1.0	0.5449351612915007	0	5	protein kinase C-activating G protein-coupled receptor signaling pathway	BP	1.0
GO:0007224	1.0	0.26288606659266733	0	11	smoothened signaling pathway	BP	1.0
GO:0007249	1.0	0.5486124697475682	0	5	I-kappaB kinase/NF-kappaB signaling	BP	1.0
GO:0007259	1.0	0.48260831881505706	0	6	receptor signaling pathway via JAK-STAT	BP	1.0
GO:0007265	1.0	0.0612109104055835	0	23	Ras protein signal transduction	BP	1.0
GO:0007288	1.0	0.07014860380968924	0	26	sperm axoneme assembly	BP	1.0
GO:0007299	1.0	0.4899924547038648	0	6	ovarian follicle cell-cell adhesion	BP	1.0
GO:0007300	1.0	0.2644591331171738	0	11	ovarian nurse cell to oocyte transport	BP	1.0
GO:0007301	1.0	0.29685433937613953	0	10	female germline ring canal formation	BP	1.0
GO:0007348	1.0	0.4914583258133715	0	6	regulation of syncytial blastoderm mitotic cell cycle	BP	1.0
GO:0007369	1.0	0.3351424876580267	0	10	gastrulation	BP	1.0
GO:0007378	1.0	0.411994723440644	0	8	amnioserosa formation	BP	1.0
GO:0007379	1.0	0.09407628300610606	0	20	segment specification	BP	1.0
GO:0007380	1.0	0.4844861447089109	0	6	specification of segmental identity, head	BP	1.0
GO:0007389	1.0	0.33940981149781624	0	9	pattern specification process	BP	1.0
GO:0007406	1.0	0.09600363010803038	0	20	negative regulation of neuroblast proliferation	BP	1.0
GO:0007415	1.0	0.3835384462942319	0	8	defasciculation of motor neuron axon	BP	1.0
GO:0007428	1.0	0.4274033968674815	0	7	primary branching, open tracheal system	BP	1.0
GO:0007430	1.0	0.04035907024793232	0	28	terminal branching, open tracheal system	BP	1.0
GO:0007438	1.0	0.38267714617697474	0	8	oenocyte development	BP	1.0
GO:0007442	1.0	0.12676437665818874	0	17	hindgut morphogenesis	BP	1.0
GO:0007446	1.0	0.2423269086937187	0	12	imaginal disc growth	BP	1.0
GO:0007447	1.0	0.5449294116966646	0	5	imaginal disc pattern formation	BP	1.0
GO:0007448	1.0	0.48260503842708696	0	6	anterior/posterior pattern specification, imaginal disc	BP	1.0
GO:0007458	1.0	0.3785110856977934	0	8	progression of morphogenetic furrow involved in compound eye morphogenesis	BP	1.0
GO:0007460	1.0	0.4312462044085745	0	7	R8 cell fate commitment	BP	1.0
GO:0007464	1.0	0.2514100310156742	0	12	R3/R4 cell fate commitment	BP	1.0
GO:0007469	1.0	0.263748592257687	0	11	antennal development	BP	1.0
GO:0007478	1.0	0.5449294117045944	0	5	leg disc morphogenesis	BP	1.0
GO:0007485	1.0	0.4826055534674929	0	6	imaginal disc-derived male genitalia development	BP	1.0
GO:0007488	1.0	0.3407636637506314	0	9	histoblast morphogenesis	BP	1.0
GO:0007501	1.0	0.5449294116966646	0	5	mesodermal cell fate specification	BP	1.0
GO:0007502	1.0	0.5580008821501873	0	5	digestive tract mesoderm development	BP	1.0
GO:0007506	1.0	0.3789959675271222	0	8	gonadal mesoderm development	BP	1.0
GO:0007508	1.0	0.5646356420595721	0	5	larval heart development	BP	1.0
GO:0007509	1.0	0.26441693571999586	0	11	mesoderm migration involved in gastrulation	BP	1.0
GO:0007521	1.0	0.5562893812551232	0	5	muscle cell fate determination	BP	1.0
GO:0007522	1.0	0.43514294928672376	0	7	visceral muscle development	BP	1.0
GO:0007523	1.0	0.33520751434676316	0	9	larval visceral muscle development	BP	1.0
GO:0007529	1.0	0.5449294117045944	0	5	establishment of synaptic specificity at neuromuscular junction	BP	1.0
GO:0007530	1.0	0.18137514348949488	0	15	sex determination	BP	1.0
GO:0007561	1.0	0.4336191455319558	0	7	imaginal disc eversion	BP	1.0
GO:0007562	1.0	0.5005406119764031	0	6	eclosion	BP	1.0
GO:0007568	1.0	0.5661501094519343	0	5	aging	BP	1.0
GO:0007589	1.0	0.5722369127668394	0	5	body fluid secretion	BP	1.0
GO:0007591	1.0	0.23307918608298683	0	12	molting cycle, chitin-based cuticle	BP	1.0
GO:0007593	1.0	0.5970389630092704	0	5	chitin-based cuticle sclerotization	BP	1.0
GO:0007594	1.0	0.48815306211327825	0	8	puparial adhesion	BP	1.0
GO:0007601	1.0	0.16568503140609872	0	15	visual perception	BP	1.0
GO:0007604	1.0	0.5516330299801854	0	5	phototransduction, UV	BP	1.0
GO:0007611	1.0	0.14817286786238174	0	16	learning or memory	BP	1.0
GO:0007629	1.0	0.12853021556402314	0	17	flight behavior	BP	1.0
GO:0007637	1.0	0.48670889905484827	0	6	proboscis extension reflex	BP	1.0
GO:0008038	1.0	0.4869437351424947	0	6	neuron recognition	BP	1.0
GO:0008053	1.0	0.3897158003020492	0	8	mitochondrial fusion	BP	1.0
GO:0008057	1.0	0.22795582924923502	0	13	eye pigment granule organization	BP	1.0
GO:0008078	1.0	0.2066444349608394	0	13	mesodermal cell migration	BP	1.0
GO:0008088	1.0	0.1440831718871202	0	17	axo-dendritic transport	BP	1.0
GO:0008089	1.0	0.4106083253171883	0	8	anterograde axonal transport	BP	1.0
GO:0008090	1.0	0.3600386118515316	0	9	retrograde axonal transport	BP	1.0
GO:0008154	1.0	0.4337155602934404	0	7	actin polymerization or depolymerization	BP	1.0
GO:0008285	1.0	0.008191385054724663	0	41	negative regulation of cell population proliferation	BP	1.0
GO:0008299	1.0	0.4004407360819482	0	8	isoprenoid biosynthetic process	BP	1.0
GO:0008333	1.0	0.23924641142293737	0	12	endosome to lysosome transport	BP	1.0
GO:0008356	1.0	0.07037869287781312	0	23	asymmetric cell division	BP	1.0
GO:0008361	1.0	0.2094538154453821	0	14	regulation of cell size	BP	1.0
GO:0008365	1.0	0.5593290485158722	0	5	adult chitin-based cuticle development	BP	1.0
GO:0008543	1.0	0.048026171483668716	0	25	fibroblast growth factor receptor signaling pathway	BP	1.0
GO:0008544	1.0	0.33528962626430253	0	9	epidermis development	BP	1.0
GO:0008594	1.0	0.23336575411487684	0	12	photoreceptor cell morphogenesis	BP	1.0
GO:0008610	1.0	0.5102669695428392	0	6	lipid biosynthetic process	BP	1.0
GO:0008645	1.0	0.4853361427811336	0	6	hexose transmembrane transport	BP	1.0
GO:0009116	1.0	0.5675677431018851	0	5	nucleoside metabolic process	BP	1.0
GO:0009312	1.0	0.16353289801999027	0	15	oligosaccharide biosynthetic process	BP	1.0
GO:0009409	1.0	0.5250737331229327	0	6	response to cold	BP	1.0
GO:0009411	1.0	0.21884692660333963	0	15	response to UV	BP	1.0
GO:0009653	1.0	0.057737401388562745	0	25	anatomical structure morphogenesis	BP	1.0
GO:0009744	1.0	0.13618400505355904	0	18	response to sucrose	BP	1.0
GO:0009749	1.0	0.44933098009412337	0	7	response to glucose	BP	1.0
GO:0010002	1.0	0.3788643598566628	0	8	cardioblast differentiation	BP	1.0
GO:0010004	1.0	0.2671566716131087	0	11	gastrulation involving germ band extension	BP	1.0
GO:0010032	1.0	0.43483373472275244	0	7	meiotic chromosome condensation	BP	1.0
GO:0010171	1.0	0.12386234332314387	0	21	body morphogenesis	BP	1.0
GO:0010212	1.0	0.3008961896080506	0	10	response to ionizing radiation	BP	1.0
GO:0010378	1.0	0.5478061175171206	0	5	temperature compensation of the circadian clock	BP	1.0
GO:0010389	1.0	0.38351869564468744	0	8	regulation of G2/M transition of mitotic cell cycle	BP	1.0
GO:0010498	1.0	0.05549658212039048	0	27	proteasomal protein catabolic process	BP	1.0
GO:0010508	1.0	0.03023074821290624	0	31	positive regulation of autophagy	BP	1.0
GO:0010591	1.0	0.4448843751903221	0	7	regulation of lamellipodium assembly	BP	1.0
GO:0010592	1.0	0.37243245078433557	0	9	positive regulation of lamellipodium assembly	BP	1.0
GO:0010608	1.0	0.5150558591024094	0	6	post-transcriptional regulation of gene expression	BP	1.0
GO:0010623	1.0	0.3517591791887666	0	9	programmed cell death involved in cell development	BP	1.0
GO:0010669	1.0	0.3604587853903014	0	9	epithelial structure maintenance	BP	1.0
GO:0010898	1.0	0.573494133763061	0	5	positive regulation of triglyceride catabolic process	BP	1.0
GO:0010923	1.0	0.5500483673943316	0	5	negative regulation of phosphatase activity	BP	1.0
GO:0010970	1.0	0.4849951613659885	0	7	transport along microtubule	BP	1.0
GO:0010971	1.0	0.5449294117045944	0	5	positive regulation of G2/M transition of mitotic cell cycle	BP	1.0
GO:0010996	1.0	0.482643731811437	0	6	response to auditory stimulus	BP	1.0
